10,6.176999988838361e-06
100,1.6570000013871322e-05
500,0.00012288700000340214
1000,0.0003316729999767176
3000,0.000816636999985576
5000,0.0014121170000009897
7000,0.002018400999986625
9000,0.0015286329999923964
11000,0.001982805000011467
13000,0.002105419999992364
15000,0.0027781830000037644
17000,0.0030289199999913308
19000,0.0036963700000001154
21000,0.004143911999989314
23000,0.0043308859999910965
25000,0.004662656999983028
27000,0.007788689000022941
29000,0.007374948999995468
31000,0.008264365999991696
33000,0.00913413300000343
35000,0.0095418939999945
37000,0.009359367999991264
39000,0.010503685000003316
41000,0.009699745999995457
43000,0.011661841999995204
45000,0.01198642999997901
47000,0.01342841499999281
49000,0.01333629599997721
51000,0.013285721999977795
53000,0.014219888000013725
55000,0.014615720000023202
57000,0.014670319999993353
59000,0.014811306000012792
61000,0.01593923999999447
63000,0.013041076999996903
65000,0.013466963000013266
67000,0.018092520999999806
69000,0.01800821899999505
71000,0.020220372000011366
73000,0.02301556599999799
75000,0.019505463000001555
77000,0.020970220000009476
79000,0.025725070999982336
81000,0.022793266999997286
83000,0.02229231799998388
85000,0.022482340999999906
87000,0.028153491999972857
89000,0.03271368699998334
91000,0.04136709299999097
93000,0.03852558499997372
95000,0.03946207600000662
97000,0.0375914699999953
99000,0.03768842099998437
101000,0.04275748499998144
103000,0.044680747999990444
105000,0.043681168999995634
107000,0.04331052199998453
109000,0.04633426299997723
111000,0.04589225100002636
113000,0.05629386199998976
115000,0.04850288299999761
117000,0.046645065999996405
119000,0.04734032700000057
121000,0.05137110799998368
123000,0.05801447000001758
125000,0.04892239500000528
127000,0.05249788300000091
129000,0.054271864999975605
131000,0.05462346900000625
133000,0.05576012000000219
135000,0.056423090999999204
137000,0.055235181000000466
139000,0.06677518899999768
141000,0.06009221000002185
143000,0.062374809000004916
145000,0.061207901999978276
147000,0.06063987900000711
149000,0.07097189699999262
151000,0.06285369799999785
153000,0.07690847000000645
155000,0.07714566000001355
157000,0.07645600699999022
159000,0.08039163300000496
161000,0.08479345500001045
163000,0.08574806200002172
165000,0.08426664699999264
167000,0.08173035999999456
169000,0.07653127300000051
171000,0.08456355100000224
173000,0.08992699699999207
175000,0.0874275030000149
177000,0.08844264900000098
179000,0.08149221400000783
181000,0.07473071200001868
183000,0.07530774299999621
185000,0.07700950200000989
187000,0.07661343800000964
189000,0.07874757100000807
191000,0.07977295999998546
193000,0.07991624300001376
195000,0.08271451800001728
197000,0.08765325199999552
199000,0.08746229400000516
